Log file open, 12/15/22 03:05:08
[2022.12.14-18.05.09:321][  0]LogConfig: Set CVar [[r.DumpShaderDebugInfo:2]]
[2022.12.14-18.05.09:321][  0]LogConfig: Set CVar [[p.chaos.AllowCreatePhysxBodies:1]]
[2022.12.14-18.05.09:321][  0]LogConfig: Set CVar [[fx.SkipVectorVMBackendOptimizations:1]]
[2022.12.14-18.05.09:321][  0]LogConfig: Applying CVar settings from Section [ConsoleVariables] File [Engine]
[2022.12.14-18.05.09:321][  0]LogConfig: Applying CVar settings from Section [ConsoleVariables] File [C:/Users/sojun/OneDrive/문서/Unreal Projects/FirstGame/FirstGame/Saved/Config/WindowsEditor/Editor.ini]
[2022.12.14-18.05.09:321][  0]LogInit: Computer: DESKTOP-BRBNSFU
[2022.12.14-18.05.09:321][  0]LogInit: User: sojun
[2022.12.14-18.05.09:321][  0]LogInit: CPU Page size=4096, Cores=16
[2022.12.14-18.05.09:321][  0]LogInit: High frequency timer resolution =10.000000 MHz
[2022.12.14-18.05.09:321][  0]LogMemory: Memory total: Physical=63.8GB (64GB approx)
[2022.12.14-18.05.09:321][  0]LogMemory: Platform Memory Stats for WindowsEditor
[2022.12.14-18.05.09:321][  0]LogMemory: Process Physical Memory: 316.79 MB used, 326.03 MB peak
[2022.12.14-18.05.09:321][  0]LogMemory: Process Virtual Memory: 325.66 MB used, 325.66 MB peak
[2022.12.14-18.05.09:321][  0]LogMemory: Physical Memory: 12490.00 MB used,  52859.30 MB free, 65349.30 MB total
[2022.12.14-18.05.09:321][  0]LogMemory: Virtual Memory: 15939.10 MB used,  59138.21 MB free, 75077.30 MB total
[2022.12.14-18.05.09:321][  0]LogCsvProfiler: Display: Metadata set : extradevelopmentmemorymb="0"
[2022.12.14-18.05.09:325][  0]LogWindows: WindowsPlatformFeatures enabled
[2022.12.14-18.05.09:334][  0]LogInit: Physics initialised using underlying interface: Chaos
[2022.12.14-18.05.09:334][  0]LogInit: Using OS detected language (ko-KR).
[2022.12.14-18.05.09:334][  0]LogInit: Using OS detected locale (ko-KR).
[2022.12.14-18.05.09:336][  0]LogTextLocalizationManager: No specific localization for 'ko-KR' exists, so 'ko' will be used for the language.
[2022.12.14-18.05.09:399][  0]LogInit: Setting process to per monitor DPI aware
[2022.12.14-18.05.09:412][  0]LogWindowsTextInputMethodSystem: Available input methods:
[2022.12.14-18.05.09:412][  0]LogWindowsTextInputMethodSystem:   - 한국어(대한민국) - 한컴 입력기 (TSF IME).
[2022.12.14-18.05.09:412][  0]LogWindowsTextInputMethodSystem:   - 한국어(대한민국) - Microsoft 입력기 (TSF IME).
[2022.12.14-18.05.09:412][  0]LogWindowsTextInputMethodSystem: Activated input method: 한국어(대한민국) - Microsoft 입력기 (TSF IME).
[2022.12.14-18.05.09:422][  0]LogSlate: New Slate User Created. Platform User Id 0, User Index 0, Is Virtual User: 0
[2022.12.14-18.05.09:422][  0]LogSlate: Slate User Registered.  User Index 0, Is Virtual User: 0
[2022.12.14-18.05.09:489][  0]LogD3D12RHI: Display: Creating D3D12 RHI with Max Feature Level SM6
[2022.12.14-18.05.09:489][  0]LogWindows: Attached monitors:
[2022.12.14-18.05.09:489][  0]LogWindows:     resolution: 2560x1440, work area: (0, 0) -> (2560, 1392), device: '\\.\DISPLAY1' [PRIMARY]
[2022.12.14-18.05.09:489][  0]LogWindows:     resolution: 1080x1920, work area: (2560, 0) -> (3640, 1872), device: '\\.\DISPLAY2'
[2022.12.14-18.05.09:490][  0]LogWindows: Found 2 attached monitors.
[2022.12.14-18.05.09:490][  0]LogWindows: Gathering driver information using Windows Setup API
[2022.12.14-18.05.09:490][  0]LogRHI: RHI Adapter Info:
[2022.12.14-18.05.09:490][  0]LogRHI:             Name: NVIDIA GeForce RTX 3080
[2022.12.14-18.05.09:490][  0]LogRHI:   Driver Version: 527.56 (internal:31.0.15.2756, unified:527.56)
[2022.12.14-18.05.09:490][  0]LogRHI:      Driver Date: 12-5-2022
[2022.12.14-18.05.09:490][  0]LogD3D12RHI:     GPU DeviceId: 0x220a (for the marketing name, search the web for "GPU Device Id")
[2022.12.14-18.05.09:490][  0]LogD3D12RHI: InitD3DDevice: -D3DDebug = off -D3D12GPUValidation = off
[2022.12.14-18.05.09:492][  0]LogD3D12RHI: [Aftermath] Aftermath crash dumping enabled
[2022.12.14-18.05.09:492][  0]LogD3D12RHI: Emitting draw events for PIX profiling.
[2022.12.14-18.05.09:536][  0]LogD3D12RHI: [Aftermath] Aftermath enabled and primed
[2022.12.14-18.05.09:536][  0]LogD3D12RHI: [Aftermath] Aftermath resource tracking enabled
[2022.12.14-18.05.09:536][  0]LogD3D12RHI: ID3D12Device1 is supported.
[2022.12.14-18.05.09:536][  0]LogD3D12RHI: ID3D12Device2 is supported.
[2022.12.14-18.05.09:536][  0]LogD3D12RHI: ID3D12Device3 is supported.
[2022.12.14-18.05.09:536][  0]LogD3D12RHI: ID3D12Device4 is supported.
[2022.12.14-18.05.09:536][  0]LogD3D12RHI: ID3D12Device5 is supported.
[2022.12.14-18.05.09:536][  0]LogD3D12RHI: ID3D12Device6 is supported.
[2022.12.14-18.05.09:536][  0]LogD3D12RHI: ID3D12Device7 is supported.
[2022.12.14-18.05.09:536][  0]LogD3D12RHI: ID3D12Device8 is supported.
[2022.12.14-18.05.09:536][  0]LogD3D12RHI: ID3D12Device9 is supported.
[2022.12.14-18.05.09:536][  0]LogD3D12RHI: ID3D12Device10 is supported.
[2022.12.14-18.05.09:536][  0]LogD3D12RHI: Bindless resources are supported
[2022.12.14-18.05.09:536][  0]LogD3D12RHI: D3D12 ray tracing tier 1.1 and bindless resources are supported.
[2022.12.14-18.05.09:536][  0]LogD3D12RHI: Mesh shader tier 1.0 is supported
[2022.12.14-18.05.09:536][  0]LogD3D12RHI: AtomicInt64OnTypedResource is supported
[2022.12.14-18.05.09:536][  0]LogD3D12RHI: AtomicInt64OnGroupShared is supported
[2022.12.14-18.05.09:536][  0]LogD3D12RHI: AtomicInt64OnDescriptorHeapResource is supported
[2022.12.14-18.05.09:536][  0]LogD3D12RHI: Shader Model 6.6 atomic64 is supported
[2022.12.14-18.05.09:561][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (3D)
[2022.12.14-18.05.09:561][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Copy)
[2022.12.14-18.05.09:561][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Compute)
[2022.12.14-18.05.09:572][  0]LogD3D12RHI: Display: Not using pipeline state disk cache per r.D3D12.PSO.DiskCache=0
[2022.12.14-18.05.09:572][  0]LogD3D12RHI: Display: Not using driver-optimized pipeline state disk cache per r.D3D12.PSO.DriverOptimizedDiskCache=0
[2022.12.14-18.05.09:572][  0]LogRHI: Texture pool is 7143 MB (70% of 10205 MB)
[2022.12.14-18.05.09:572][  0]LogD3D12RHI: Async texture creation enabled
[2022.12.14-18.05.09:572][  0]LogD3D12RHI: RHI has support for 64 bit atomics
[2022.12.14-18.05.09:589][  0]LogTurnkeySupport: Running Turnkey SDK detection: ' -ScriptsForProject="C:/Users/sojun/OneDrive/문서/Unreal Projects/FirstGame/FirstGame/FirstGame.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/sojun/OneDrive/문서/Unreal Projects/FirstGame/FirstGame/Intermediate/TurnkeyReport_0.log" -log="C:/Users/sojun/OneDrive/문서/Unreal Projects/FirstGame/FirstGame/Intermediate/TurnkeyLog_0.log" -project="C:/Users/sojun/OneDrive/문서/Unreal Projects/FirstGame/FirstGame/FirstGame.uproject"  -platform=all'
[2022.12.14-18.05.09:589][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/Users/sojun/OneDrive/문서/Unreal Projects/FirstGame/FirstGame/FirstGame.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/sojun/OneDrive/문서/Unreal Projects/FirstGame/FirstGame/Intermediate/TurnkeyReport_0.log" -log="C:/Users/sojun/OneDrive/문서/Unreal Projects/FirstGame/FirstGame/Intermediate/TurnkeyLog_0.log" -project="C:/Users/sojun/OneDrive/문서/Unreal Projects/FirstGame/FirstGame/FirstGame.uproject"  -platform=all" ]
[2022.12.14-18.05.09:632][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatASTC
[2022.12.14-18.05.09:632][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatDXT
[2022.12.14-18.05.09:632][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatETC2
[2022.12.14-18.05.09:632][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatIntelISPCTexComp
[2022.12.14-18.05.09:632][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatUncompressed
[2022.12.14-18.05.09:632][  0]LogTextureFormatOodle: Display: Oodle Texture TFO init; latest sdk version = 2.9.8
[2022.12.14-18.05.09:632][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.5.dll
[2022.12.14-18.05.09:633][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.6.dll
[2022.12.14-18.05.09:633][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.7.dll
[2022.12.14-18.05.09:633][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.8.dll
[2022.12.14-18.05.09:633][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatOodle
[2022.12.14-18.05.09:639][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android'
[2022.12.14-18.05.09:639][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTC'
[2022.12.14-18.05.09:639][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXT'
[2022.12.14-18.05.09:639][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
[2022.12.14-18.05.09:639][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2022.12.14-18.05.09:639][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2022.12.14-18.05.09:639][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2022.12.14-18.05.09:639][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2022.12.14-18.05.09:639][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2022.12.14-18.05.09:639][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2022.12.14-18.05.09:656][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2022.12.14-18.05.09:656][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2022.12.14-18.05.09:659][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2022.12.14-18.05.09:659][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2022.12.14-18.05.09:662][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2022.12.14-18.05.09:662][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2022.12.14-18.05.09:662][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2022.12.14-18.05.09:662][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2022.12.14-18.05.09:665][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2022.12.14-18.05.09:665][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2022.12.14-18.05.09:665][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2022.12.14-18.05.09:668][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2022.12.14-18.05.09:668][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2022.12.14-18.05.09:673][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2022.12.14-18.05.09:673][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2022.12.14-18.05.09:673][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2022.12.14-18.05.09:673][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2022.12.14-18.05.09:673][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2022.12.14-18.05.09:673][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2022.12.14-18.05.09:676][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2022.12.14-18.05.09:676][  0]LogTargetPlatformManager:   ADPCM
[2022.12.14-18.05.09:676][  0]LogTargetPlatformManager:   PCM
[2022.12.14-18.05.09:678][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2022.12.14-18.05.09:678][  0]LogTargetPlatformManager:   BINKA
[2022.12.14-18.05.09:682][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2022.12.14-18.05.09:682][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2022.12.14-18.05.09:682][  0]LogTargetPlatformManager:   OGG
[2022.12.14-18.05.09:684][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2022.12.14-18.05.09:684][  0]LogTargetPlatformManager:   OPUS
[2022.12.14-18.05.09:712][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2022.12.14-18.05.09:717][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2022.12.14-18.05.09:717][  0]LogTargetPlatformManager:   SF_METAL
[2022.12.14-18.05.09:717][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2022.12.14-18.05.09:717][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2022.12.14-18.05.09:717][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2022.12.14-18.05.09:717][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2022.12.14-18.05.09:717][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2022.12.14-18.05.09:717][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2022.12.14-18.05.09:717][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2022.12.14-18.05.09:717][  0]LogTargetPlatformManager:   PCD3D_SM6
[2022.12.14-18.05.09:717][  0]LogTargetPlatformManager:   PCD3D_SM5
[2022.12.14-18.05.09:717][  0]LogTargetPlatformManager:   PCD3D_ES31
[2022.12.14-18.05.09:717][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2022.12.14-18.05.09:717][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2022.12.14-18.05.09:717][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2022.12.14-18.05.09:717][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2022.12.14-18.05.09:722][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2022.12.14-18.05.09:722][  0]LogTargetPlatformManager:   VVM_1_0
[2022.12.14-18.05.09:722][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2022.12.14-18.05.09:722][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2022.12.14-18.05.09:722][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2022.12.14-18.05.09:722][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2022.12.14-18.05.09:722][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2022.12.14-18.05.09:722][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2022.12.14-18.05.09:724][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../../../Users/sojun/OneDrive/문서/Unreal Projects/FirstGame/FirstGame/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2022.12.14-18.05.09:724][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2022.12.14-18.05.09:724][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../../../Users/sojun/OneDrive/문서/Unreal Projects/FirstGame/FirstGame/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2022.12.14-18.05.09:724][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2022.12.14-18.05.09:737][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2022.12.14-18.05.09:738][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2022.12.14-18.05.09:738][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2022.12.14-18.05.09:745][  0]LogDerivedDataCache: Speed tests for C:/Users/sojun/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2022.12.14-18.05.09:745][  0]LogDerivedDataCache: Display: Performance to C:/Users/sojun/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.02ms. RandomReadSpeed=566.61MBs, RandomWriteSpeed=177.99MBs. Assigned SpeedClass 'Local'
[2022.12.14-18.05.09:746][  0]LogDerivedDataCache: Using Local data cache path C:/Users/sojun/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2022.12.14-18.05.09:746][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2022.12.14-18.05.09:746][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2022.12.14-18.05.09:746][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2022.12.14-18.05.09:746][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2022.12.14-18.05.09:747][  0]LogShaderCompilers: Guid format shader working directory is -32 characters bigger than the processId version (../../../../../../Users/sojun/OneDrive/문서/Unreal Projects/FirstGame/FirstGame/Intermediate/Shaders/WorkingDirectory/42908/).
[2022.12.14-18.05.09:747][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/sojun/AppData/Local/Temp/UnrealShaderWorkingDir/E9E122E54133A24DEC69F99B45D8DC84/'.
[2022.12.14-18.05.09:747][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2022.12.14-18.05.09:747][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 12 workers.
[2022.12.14-18.05.10:303][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2022.12.14-18.05.10:359][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/sojun/OneDrive/문서/Unreal Projects/FirstGame/FirstGame/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2022.12.14-18.05.10:359][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2022.12.14-18.05.10:492][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2022.12.14-18.05.10:492][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2022.12.14-18.05.10:492][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2022.12.14-18.05.10:492][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2022.12.14-18.05.10:492][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2022.12.14-18.05.10:492][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2022.12.14-18.05.10:492][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2022.12.14-18.05.10:492][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2022.12.14-18.05.10:492][  0]LogInit: FStereoShaderAspects: ---
[2022.12.14-18.05.10:492][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2022.12.14-18.05.10:492][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2022.12.14-18.05.10:492][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2022.12.14-18.05.10:492][  0]LogInit: FStereoShaderAspects: ---
[2022.12.14-18.05.10:492][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2022.12.14-18.05.10:492][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2022.12.14-18.05.10:492][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2022.12.14-18.05.10:492][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2022.12.14-18.05.10:550][  0]LogSlate: Using FreeType 2.10.0
[2022.12.14-18.05.10:550][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2022.12.14-18.05.10:577][  0]LogAssetRegistry: FAssetRegistry took 0.0091 seconds to start up
[2022.12.14-18.05.10:581][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2022.12.14-18.05.10:681][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2022.12.14-18.05.10:956][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: Available device profiles:
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0F9400][0000046115019000 52] GlobalDefaults, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0F8C00][00000461151A5000 52] Windows, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FAE00][000004610C3D7800 52] WindowsEditor, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FAC00][000004611DC90000 52] WindowsServer, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FAA00][000004611DC95000 52] WindowsClient, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FA600][000004611DC97800 52] IOS, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FA000][000004611DC9A000 52] iPadAir2, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FBC00][0000046116F4A000 52] IPadPro, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FBE00][000004611DC9C800 52] iPadAir3, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0F8E00][000004611DCD0000 52] iPadAir4, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FB600][000004611DCD5000 52] iPadAir5, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0F9000][000004611DCD7800 52] iPadMini4, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FA400][000004611DCDA000 52] iPadMini5, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0F9C00][000004611DCDC800 52] iPadMini6, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FDA00][000004611DD02800 52] iPhone6S, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FDC00][000004611DD00000 52] iPhone7, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FDE00][000004611DD05000 52] iPodTouch7, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FD200][000004611DD0A000 52] iPhone6SPlus, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0F9800][000004611DD0C800 52] iPhone7Plus, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0F9E00][000004611DC92800 52] iPhoneSE, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FCE00][000004611DD07800 52] iPhone8, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FBA00][000004611DCE0000 52] iPhone8Plus, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FC200][000004611DCE5000 52] iPhoneX, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FC800][000004611DCE7800 52] iPhoneXS, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FC400][000004611DCEA000 52] iPhoneXSMax, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FCA00][000004611DCEC800 52] iPhoneXR, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0F8200][000004611DCD2800 52] iPhone11, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FC000][000004611DCF0000 52] iPhone11Pro, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FA200][000004611DCF5000 52] iPhone11ProMax, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0F9600][000004611DCF7800 52] iPhoneSE2, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FB800][000004611DCFA000 52] iPhone12Mini, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FD800][000004611DCFC800 52] iPhone12, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FD600][000004611DCE2800 52] iPhone12Pro, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FCC00][000004611DD10000 52] iPhone12ProMax, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FE000][000004611DD15000 52] iPhone13Mini, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FE200][000004611DD17800 52] iPhone13, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FE600][000004611DD1A000 52] iPhone13Pro, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FE800][000004611DD1C800 52] iPhone13ProMax, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FEC00][000004611DCF2800 52] iPhoneSE3, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FA800][000004611DD20000 52] iPhone14, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FD000][000004611DD25000 52] iPhone14Plus, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FC600][000004611DD27800 52] iPhone14Pro, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FF000][000004611DD2A000 52] iPhone14ProMax, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FF200][000004611DD2C800 52] iPadPro105, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FF600][000004611DD12800 52] iPadPro129, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FF800][000004611DD30000 52] iPadPro97, 
[2022.12.14-18.05.10:956][  0]LogDeviceProfileManager: 	[000004611D0FFC00][000004611DD35000 52] iPadPro2_129, 
